roster,subject,number,title,description,unitsMinimum,unitsMaximum,gradingBasis,gradingBasisShort,gradingBasisLong,sessionCode,sessionBeginDt,sessionEndDt,sessionLong,openStatus,campus,campusDescr,maxEnroll,enrollCount,waitCount,notes_descrlong,meeting_days,meeting_time,meeting_location,instructors,course_id,course_title,course_full,review_id,text,rating,difficulty,workload,date,professors,grade,major,likes,isCovid
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,IXzrfRLnm,"I greatly enjoyed the content, but this class was weakened by disorganized teaching. Combinatorics and sets were super interesting and the tricks were fun. Probability has its own tricks and is applicable to ML and so many modern applications. I enjoyed being able to jump from one topic to another. However, the lectures were increasingly unhelpful, often devolving into literal handwaving or incomprehensible scribbling. Eichhorn’s notes were much better. Grading was nitpicky grading, and there were often mistakes in grading exams.
",3.0,3.0,3.0,2025-11-10T20:22:51.984Z,"Joseph Halpern, Eva Tardos",A-,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,2D0Ueur1z,Tardos was hard to understand and would mess up during lecture and tell the class to refer to the book instead.   Grading was harsh.,1.0,5.0,5.0,2025-05-19T23:15:27.775Z,"Eva Tardos, Joseph Halpern",B,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,lirKBNjY_,"Pretty chill. It’s a math class, no coding involved. Good intro to proofs. Matt is a really good prof",5.0,2.0,3.0,2025-05-10T01:24:08.175Z,Matthew Eichhorn,A,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,w25GUhGU_,"Anke was a great professor, she’s very good at explaining difficult content and although the p-sets were challenging, I always felt there was good support from lecture notes. The p-sets are very time consuming though so it’s good start early. Definitely recommend taking with Anke!",4.0,3.0,3.0,2025-05-10T00:57:13.808Z,Anke van Zuylen,A,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,Gy_Zovswb,"Learned a lot and good intro for writing proofs. 
But probability unit felt a bit rushed. True and false on prelims was hard. ",4.0,4.0,4.0,2025-05-10T00:57:03.077Z,Anke van Zuylen,A-,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,dQXbD7SGD,Best professor I have had at Cornell so far. He was always very engaging and helpful in lecture. The homework were somewhat challenging but very helpful in learning the material and preparing for exams. Also the practice exams were very indicative of the actual exams.,5.0,3.0,3.0,2025-05-10T00:50:11.603Z,Matthew Eichhorn,A-,Mathematics,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,pWoWnIvUP,"Lectures in this course were pretty disorganized and unhelpful overall; by the end they got better but both professors gave somewhat winding and hard-to-follow lectures which made it difficult to be excited about this course. Exams were also pretty difficult, not unreasonably so but enough to mess with me. Other than that, this course wasn't bad: office hours and discussion sections were relatively helpful and homework was really effective for helping me understand course content on my own. Eichhorn's lecture note textbook was really good as well, concise and interesting. But the lectures kinda ruined it -- it made it difficult to enjoy the course.",2.0,4.0,3.0,2025-05-10T00:21:18.551Z,"Eva Tardos, Joe Halpern",A-,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,0mIXWjHZX,This was definitely one of the hardest classes I have taken at Cornell but also really interesting. The p-sets take forever but office hours helped a lot and I got a really good understanding of the concepts. Matt was also an amazing professor and explained the concepts really well in lecture. Also amazing TAs!,4.0,5.0,4.0,2025-03-19T18:53:08.985Z,Matthew Eichhorn,B+,"Information Science, Systems, and Technology",0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,lGjfMk0Vw,"It was a very well organized course, provides broad introduction to important theoretical topics in CS.",4.0,2.0,2.0,2025-03-19T16:51:39.052Z,"Matthew Eichhorn, Alexandra Silva",A+,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,PFSPtfWaG,"Taking it with Joseph Halpern and Eva Tardos in Spring '25. (Not sure of grade yet, so I just put B-)

This class was one of the worst academic experiences I've ever had (even though I would say I'm decently good at math, having taken graduate-level math before coming to Cornell) and actively makes me consider switching to Info Sci every time I have to do the problem sets.

Proofs are a central component of the course, but the professors rarely demonstrate valid proofs in lecture— they only do proof ""sketches""/summaries, but the homeworks require actual proofs, so we have to fend for ourselves on the homeworks. It's pretty much required to camp office hours to get a good grade on the homeworks, unless you happen to be a math prodigy or have previous experience with math competitions.

Furthermore, the course Canvas is very unorganized and makes it hard to find the information you need at any given time.",2.0,4.0,5.0,2025-03-19T15:56:56.699Z,"Joseph Halpern, Not Listed",B-,Computer Science,1.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,Xlz12D0d0E,"Matt is a really good professor, but the homework and exams were super difficult. He's definitely the best professor you can have for this class though since I've heard the others are worse",3.0,5.0,3.0,2024-12-29T21:51:23.727Z,Matthew Eichhorn,B,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,aZ2RzCkvu,"I thought this class was harder than algo tbh, but I didn't have any theoretical math proof experience coming in. I struggled to understand how to write proofs and they all had to be roughly structured a certain way. Anke was amazing and so incredibly sweet, as were the TAs in OH. I did enjoy the content in the class, but wasn't able to complete the HWs (or even prelims) without guidance.",4.0,5.0,5.0,2024-12-06T19:48:02.043Z,"Anke van Zuylen, Renee Mirka",B+,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,_lLwt2P6M0,"I liked the content taught in course. Professor is passionate about the material. A lot of work is involved but if you pay attention and attend OH, you will be fine.",4.0,3.0,4.0,2024-12-06T17:15:32.124Z,Matthew Eichhorn,A-,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,O5D7pTJNj,Matt is a great professor. Workload is reasonable,4.0,4.0,3.0,2024-12-06T17:14:34.920Z,Matthew Eichhorn,A,Computer Science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,O2uxDtG5i,Pretty difficult class but doable. Psets are tough and exams are a bit tougher but 2800 was alright overall. I think Anke is also quite a decent lecturer and there was a class shirt up for sale at the end which was pretty cool.,3.0,3.0,3.0,2024-10-09T21:26:36.914Z,Anke van Zuylen,A-,Computer science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,hplR-ueuU,"Discussion section is a must for this class to reinforce the things that you learn in lecture... they are also mandatory. Anke is a great professor who makes the concepts as clear as possible, but this is definitely challenging for people like me who have not had experience with proof-based mathematics. A lot of interesting topics covered that are useful for CS majors.",5.0,4.0,4.0,2024-10-09T21:25:19.982Z,Anke van Zuylen,A+,Computer science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,4Yig3Q0RJ,"Starting off, I'd like to say that the professor was very sweet. She was very open to feedback and definitely has a lot of experience with the field.

The class however, is the hardest I've taken so far. As someone without any competitive math experience and scarce opportunities in my high school, at times the work felt near impossible. I attended office hours 2-3 days a week and still the homework's were very challenging to understand. There are plenty of resources in this class, which is an amazing plus, but without that experience it's hard for it to click.

At least for me, it was a lot of time spent staring at the problems without any answers popping up wherein people who'd done these types of problems before could at least formulate a pathway.

You'll do just fine if you have a lot of prior math experience, but sadly that wasn't the case for me.

There was a quiz, two prelims, and a final for this class. We also had weekly homework, plus reading resources if we needed them.",1.0,5.0,3.0,2024-07-02T23:08:09.639Z,Anke van Zuylen,C+,Computer and information sciences,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,20N7g15Igo,A great rigorous introduction to subjects you've probably encountered in idle mathematical exploration up till college,5.0,3.0,3.0,2024-05-05T17:36:28.962Z,"Matthew Eichhorn, Noah Stephens-Davidowitz",A,Computer science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,GAISTRYgA,"Overall an interesting class, but very difficult. I made the mistake of not attending office hours for the weekly problem sets, which meant I would spend upwards of 15 hours on them each week. Studying for the tests was very time consuming. However, the exams were always identical in structure to the practice ones, and a good review sheet was always given, so it was easy to do well on them as long as you studied hard. However, the material was very hard to grasp at first, but became easier as the semester progressed. Need a good partner to work through this class or else you make it very hard on yourself. ",3.0,4.0,4.0,2023-12-21T19:58:07.847Z,Not Listed,,Computer science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,8aUdDtIYg,"I took this class with Noah Stephens-Davidowitz and Matt Eichhorn. The lectures were sometimes a little dry, and sometimes they ran out of time and you had to study the material on your own (they wouldn't push anything over into the next lecture). The prelims were pretty easy (and there were great practice tests), but the problem sets could be fairly challenging and tended to take up quite a bit of time.",3.0,4.0,4.0,2023-12-05T18:07:57.256Z,Not Listed,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,8x4KKRiaQ,"Took last SP '23 with Anke and Renee. They were good lecturers and explained things pretty well, but the weekly problem sets and exams are pretty challenging (especially if you're new to proofs). Gotta do what you gotta do though",3.0,5.0,5.0,2023-11-06T21:40:05.310Z,Anke van Zuylen,,Computer science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,gPhEZLm3P,"A truly incredible course. Very challenging but extremely rewarding. Influenced the way I think about mathematics and problem solving and helped me tons for future courses. If you take this course, make sure to give it your best effort because if you do, you will come out of the course a better problem solver, which is one of the most important skills as a STEM major. Lots of work but the reward is definitely worth it.",4.0,5.0,4.0,2023-03-07T16:53:13.853Z,Not Listed,A,Computer science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,Ry4BO41Rb,"Loved having Anke as a professor, she's seriously so nice. This class was just stupid hard and I didn't understand discrete at all. I felt like I was drowning just trying to get the HW done for the weekly deadlines. HW always required OH for me, and OH were often PACKED. They seriously need a bigger room for it, people ended up sitting on the floor/standing because there were no chairs left. I came into this class with no background in theoretical/proof math or competition math, which sorely hurt I think. Tried to get partial credit on exams but still did poorly on them and ended up dropping the class. Definitely a weed out class for CS",1.0,5.0,5.0,2023-01-19T23:24:54.942Z,Anke van Zuylen,,,2.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,bj3wbcodAK,"Decent course, lectures could be a little confusing sometimes, but liked the content and the applications covered. Course was harder/more in-depth than previous semesters, and office hours were busy, but enjoyed the course overall. Difficult final.",4.0,4.0,3.0,2022-12-19T06:13:09.500Z,Not Listed,A-,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,5_kTrRcPP,"The course starts off pretty heavy with a lot of proofs and math you haven't seen before which makes it intimidating at first, but as you go on the topics get more specific but not as difficult. Suggested that you go to office hours to complete weekly psets",4.0,3.0,3.0,2022-12-06T07:40:58.336Z,Not Listed,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,T67t-_hAW,"Personally, I don't really like the class because of it's proof-based. The lecture notes are easy to catch up with lectures (reading those is even better than going to lecture). However, the profs is super INFLEXIBLE in term of everything! If you submit a homework on time but in wrong place, you will receive a zero no matter what and they don't really often adapt your need. Moreover, the homework is much harder than the example in the lecture notes.",2.0,4.0,4.0,2022-12-03T03:40:16.173Z,Not Listed,,Computer science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,q2g9uSlF0,"I really liked the professor. For this class, I feel like if you put in the effort, you'll be able to do well. The content itself is different from any other class I've taken - a lot of it is proofs. ",3.0,3.0,3.0,2022-11-19T02:58:06.193Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,8CpyePTOq,"The lectures were well taught and very organized. The professor is definitely really nice too! There is definitely a lot of content covered and can be really confusing - especially in the beginning. The psets are really difficult and time consuming, so I would start early. ",2.0,5.0,5.0,2022-11-18T04:25:49.699Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,BzS3cRp72,"Concepts are not covered well in class. The psets were so hard that it was basically a requirement to camp office hours in order to do well on them. Need a group of friends to work on psets with, otherwise ur screwed.",2.0,4.0,4.0,2022-11-18T03:02:50.735Z,Not Listed,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,6JaNzWivs,This is a pretty difficult course for people with no prior experience with proofs but the topics are quite interesting. I had new professors Alexandra Silva and Matt Eichorn. I think people saw them like an angel (Matt) devil (Silva) combo but honestly both of them are good lecturers. The content can be tough so office hours are always useful.,3.0,4.0,4.0,2022-11-17T23:44:28.675Z,Not Listed,,Operations research,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,edTOd5z3G,The class was well organized but I feel I should've paid more attention but couldn't because it was very theory-heavy.,3.0,3.0,3.0,2022-11-16T20:33:45.028Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,k3SEWuitSP,"Homeworks are hard, lectures are a little boring, the notes are good. The prelims are a lot easier than the homeworks. A lot of work if it is the first of its class you are taking.",3.0,4.0,4.0,2022-11-05T15:59:18.293Z,Not Listed,,Computer science,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,irhjNGoEJ,"Professor Alexandra Silva and Matt are the most INHUMANE instructors I have had so far. They made me submit problem sets while I was in the hospital barely clinging to my consciousness, with my SDS as well. And when I missed a problem set because I was sick and I was in the hospital, they stone cold rejected my and my advisor's request to extend the deadline. DO NOT TAKE THEIR CLASS, apart from them being inhumane they are also extremely bad at teaching!",1.0,4.0,4.0,2022-10-31T20:14:24.517Z,Siddhartha Chaudhuri,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,ghuZ2BPo0,"This class is extremely difficult for: people with no competitive math experience, people with basic high school math knowledge, and people who did not previously study discrete structures. If you fall under these categories as I did, you are in for a ride. The psets were long and difficult, and almost always required you to go to OH. The prelims are difficult, my main objective at least was to get the most partial credit as possible because it was impossible for me to get full credit on any question.

There used to be a separate honors discrete class for those who already had a strong mathematical background, but without this class there were a lot of people ""breaking"" the curve because they already knew the material.

The course content is interesting, but this is an extremely demanding class!",2.0,5.0,5.0,2022-05-03T14:31:24.792Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,gFWLSZ5Sb,Really hope that a place-out option could be provided for math majors who have taken upper level courses in  math.  Never went to lectures and never learned anything useful. This course is completely a waste of time.,1.0,1.0,1.0,2022-05-02T23:58:30.494Z,Siddhartha Chaudhuri,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,ehYHoTG8a,Nice course. Doable homework. Easy prelim. Can get an A with some efforts,3.0,3.0,3.0,2022-04-16T17:18:59.348Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,ie2I9wjY9a,This class was very engaging and well structured!,4.0,3.0,4.0,2022-04-16T17:14:10.323Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,ybDYvDqLC7,This class was a great introduction to web dev. Would definitely recommend!,4.0,2.0,3.0,2022-04-16T17:13:18.880Z,Kyle Harms,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,T2VPMPoF6,"Came in with no background in proofs and what not, so I felt like there was a good amount of catching up to do. It was a difficulty hump but a lot of the skills gained in this class were super helpful to later 'classical' CS classes like 4820",3.0,4.0,3.0,2022-04-16T17:12:50.402Z,Michael George,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,rKUNWG8Sq,Hard for students without broad math background.,3.0,4.0,3.0,2022-04-16T17:09:56.416Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,DDjDAnukM,Really well organised,4.0,3.0,3.0,2022-04-08T11:11:32.351Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,0b9bCRhu_,THIS CLASS IS SO HARDDD. There’s a ton of super smart people who make scoring above average very hard.Prof Anne’s super nice and great at teaching though.,3.0,4.0,4.0,2022-03-26T16:56:37.664Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,Kx4_Ye-vy,"THIS CLASS IS SO HARD HARD HARD. So many very smart people in this class that make it very hard to score above average. Prof Anke is super nice and great at teaching, though.",3.0,4.0,4.0,2022-03-26T16:55:27.589Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,J8eRKchIS,pain,3.0,4.0,4.0,2022-03-26T16:46:50.222Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,gimowA833,Will break your ego. You are gonna have loads of fun if you have not done competition math or related classes on high school :),3.0,5.0,5.0,2022-03-26T16:29:23.929Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,3u4HtrQ_9,"This class has weekly homework which takes forever, and the TAs dont have answer keys which makes their help conflicting. The prelims are very hard, which keeps motivation low, but the professor is nice and is good at explaining things, but moves fast in lectures.",2.0,5.0,5.0,2022-03-26T16:12:49.620Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,LJXfSLw_WM,Test,3.0,3.0,3.0,2022-02-07T02:36:35.538Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,NSheOtQ_tA,"Great course and professor. It's one of the courses which has actually helped down the line. Manageable workload, and the professor's notes were extremely helpful.",4.0,4.0,4.0,2021-10-16T17:41:10.802Z,Anke van Zuylen,,,0.0,True
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,6MY_Frw8y,"Very difficult class, you will get stuck on one homework problem for a full day at times so don't do them on the last day. Material was also confusing and tests difficult, I've taken two other classes on proofs before this and I was still confused. Material was somewhat interesting though.",3.0,5.0,3.0,2021-08-15T03:52:33.795Z,Anke van Zuylen,,,0.0,True
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,m1ULlR0cK,"Liked the professor. Well organized lectures. Course staff was good, not great. Discussion sections were stale and did not help lecture. I believe it is a highly inequitable class. That being said, I did enjoy the material.",4.0,3.0,3.0,2021-05-30T17:45:01.091Z,Anke van Zuylen,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,JOHgOtLGD,"Professor van Zuylen was an organized lecturer. Problem sets are useful in preparing for exams, especially if you take the time to think through them on your own. If you have never written proofs before, it might be hard in the beginning to get used to the format.",4.0,3.0,3.0,2021-05-07T15:09:13.973Z,Anke van Zuylen,,,0.0,True
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,H2gs-ln_3,"Taken during F19, and lectures are boring and go through a single proof the whole lecture. Topics are not fun and the idea is to learn proof techniques, but the class is slow and the homework requires office hours as that is not gone over during class. Prelims are  similar to homework level, so make sure to go over all those problems before the prelims.",2.0,4.0,4.0,2021-05-04T18:57:33.456Z,Michael George,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,sC-J_ePPw,The class is significantly better with van Zuylen. She's a great professor and holds excellent lectures. I thought exams were fair and homeworks were usually useful in solidifying concepts.,5.0,3.0,3.0,2021-04-27T15:24:10.307Z,Anke van Zuylen,,,0.0,True
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,-DdY1us2f,"Professor was Anke van Zuylen but since she's new, I guess she's not a listed option yet. I heard that this class was difficult and was nervous about taking it, but Professor van Zuylen was excellent and very understanding with remote students. Lectures were clear and engaging. They had plenty of examples. Course staff was helpful.  I personally did not think office hours were necessary to complete the homework, but many people did.",4.0,3.0,3.0,2021-01-08T14:56:13.980Z,Michael George,,,0.0,True
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,qggvePBJ2,"If you don't have a strong background in mathematical proofs & discrete math, then you might spend a considerable amount of time trying to comprehend things, being that it is not really about physical coding. However, the class functions as a foundation for future upper level courses, so it is definitely worth investing your time. Also, Prof. Michael is really accomodating & willingly explains concepts, so don't hesitate to ask questions!",4.0,4.0,4.0,2020-12-14T16:24:52.128Z,Michael George,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,hfWWZhf4yqBghAw2Q,"I am taking it this semester, the homework is difficult but it is really fun since they require a lot of out-of-the-box thinking.",5.0,4.0,3.0,2020-03-06T18:13:21.117Z,Michael George,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,gqNQSz4y3vjDRwYvF,"The website is basically chicken scratch, and I really have to dig to find good examples of proofs for specific topics. Some examples are not even available. The office hours are way to0 crowded, and they are optional for TAs!!! The PSets are way too hard because you basically have to LIVE at office hours. The TAs can't tell you if you're doing something correctly because they're not allowed to. Everything is chicken scratch and I'm lost and gonna fail the class.",1.0,5.0,5.0,2020-03-06T16:26:54.537Z,Michael George,,,1.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,Rp5sbsxNsF2tXh7RN,"It's hard. It's required. It's depressing. But, I cannot deny the fact that it is somewhat well-taught and the professor actually gives a toss about your difficulties. The lectures are delivered in a sensible manner and his explanation is thorough; the textbook was almost completely absent from my routine but his online wiki more than make up for my learning process. However, the homework is cleverly written and a b**** to do, and the smug man knows it. It is absolutely the most difficult homework I have encountered at Cornell thus far and you are better off waiting for answers and explanations at OH than doing it with your partner or alone, and it doesn't help you to prepare for prelims and finals as those questions are hard but nowhere as tricky and tedious. Overall, this course is acceptable but it can definitely be more reasonable about its difficulty, but then it has ""weed-out"" written all over it so I am not surprised. Anybody who says it isn't hard is a flexing tryhard.",4.0,5.0,5.0,2019-12-12T02:47:28.948Z,Michael George,,,1.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,BC4Bm7coPTAALCvEN,Didn't like the subjects but i liked michael george,4.0,4.0,4.0,2019-12-12T00:55:49.653Z,Michael George,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,m6RcPtR7QbXsPYypM,Difficult prelims but interesting topics,4.0,5.0,4.0,2019-11-08T19:51:03.379Z,Michael George,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,ACLXzXZcMruvbWPen,"The course content is very interesting and the homework serves well on purpose of helping understanding concepts in the lecture. However, the discussion session (which I attend) is basically a waste of time.",3.0,4.0,4.0,2019-11-08T19:31:28.453Z,Michael George,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,xQXtBamNPMm6DCMkL,"I think this course is ok but maybe it will be better if there are more proof examples instead of proof ideas, and I wish we get similar structured practice prelims instead of just some not similar related problems.",2.0,4.0,4.0,2019-11-08T17:16:44.868Z,Michael George,,,0.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,KAqgbTDCi2hiyoWcS,Problem sets take too long and require office hours to get anywhere near the median grade.,2.0,4.0,5.0,2019-09-08T18:48:27.777Z,Michael George,,,1.0,False
,CS,2800,,,,,,,,,,,,,,,,,,,,,,,2yiBrst2Mty3T82su,Discrete Structures,cs 2800 discrete structures,Yr5SFyJQ4oSyFdarW,"Everyone complains about this course, but I thought it was ok. Most of it was interesting, some boring/annoying/pedantic. Much of the material was new to me - and I've done competition math but little formal (proofy) math, whereas this course is very focused on the formal/proof stuff - and I felt like the lectures were at an appropriate level. The workload was 8-10 hours per week; it basically felt like a 4-credit class (it's a 3-credit class). Michael George explains stuff well and tries to make the material relevant from both a math-CS and an industry-CS perspective.",4.0,4.0,4.0,2019-05-19T20:16:16.122Z,Michael George,,,0.0,False
